R,G,I,F
5,176,3,7916480.454770735
5,176,4,7769883.158697134
5,176,5,7769883.158697134
5,176,6,7769883.158697134
5,176,7,7767320.426385001
5,176,8,7848133.074444398
5,176,9,7864963.612044261
5,176,10,7767320.426384994
5,176,11,7769883.158697147
5,176,12,7767320.426385002
5,176,13,7767320.426385
5,176,14,7827597.169540029
5,176,15,7884796.500282466
5,176,16,7943283.032900857
5,176,17,7951242.068995649
5,176,18,7856296.660400357
5,176,19,7799459.461008531
5,176,20,7767320.426384993
5,176,21,7858481.9080789415
5,176,22,7779000.241073682
5,176,23,7769883.158697139
5,176,24,7797036.196181311
5,176,25,7775591.093345747
5,176,26,7850683.822928464
5,176,27,7767320.426384995
5,176,28,7767320.426384983
5,176,29,7762493.725232836
5,176,30,7892973.033407284
5,176,31,7925645.627696722
5,176,32,7767320.426384983
5,176,33,7759939.70734192
5,176,34,7834588.590048393
5,176,35,7788411.756668107
5,176,36,7767320.426384981
5,176,37,7767320.426384998
5,176,38,7767320.4263849845
5,176,39,7767320.426384991
5,176,40,7782692.299090609
5,176,41,7776437.5087615345
5,176,42,7929133.054449301
5,176,43,7952724.732115396
5,176,44,7776437.5087615345
5,176,45,7976942.710361865
5,176,46,7767320.426384983
5,176,47,7769883.15869714
5,176,48,7767320.426384983
5,176,49,7767320.426385002
5,176,50,7756307.086661491
5,176,51,7820035.764070143
5,176,52,7854505.707987105
5,176,53,7820035.764070143
5,176,54,7769883.158697137
5,176,55,7769883.158697134
5,176,56,7860468.20293414
5,176,57,7758970.3963173
5,176,58,7767320.426384983
5,176,59,7862857.204489568
5,176,60,7891716.114749261
5,176,61,7866351.371335524
5,176,62,7767320.426384988
5,176,63,7767320.426384997
5,176,64,7881153.347896308
5,176,65,7914960.418077185
5,176,66,7842918.309317745
5,176,67,7776437.508761538
5,176,68,7942561.518171106
5,176,69,7834526.225455604
5,176,70,7895755.651534223
5,176,71,7956143.489556865
5,176,72,7910343.599316995
5,176,73,7824791.652379437
5,176,74,7852066.418209399
5,176,75,7769883.15869714
5,176,76,7902653.409486167
5,176,77,7885069.554212524
5,176,78,8051326.741777452
5,176,79,7908813.169724623
5,176,80,7776437.508761531
5,176,81,7767320.426384988
5,176,82,7769883.158697146
5,176,83,7769883.158697138
5,176,84,7776437.508761538
5,176,85,7779000.241073676
5,176,86,7858481.9080789415
5,176,87,7863602.944415401
5,176,88,7922944.397876638
5,176,89,7973382.135094526
5,176,90,7850873.406217266
5,176,91,7876160.999667928
5,176,92,7767320.426384993
5,176,93,7763407.136193545
5,176,94,7767320.426384993
5,176,95,7769883.158697134
5,176,96,7779000.241073676
5,176,97,7769883.158697145
5,176,98,7767320.426384987
5,176,99,7769883.158697143
5,177,0,7776437.508761542
5,177,1,7774245.313046176
5,177,2,7792866.210397274
5,177,3,7814377.459820392
5,177,4,7767320.426385
5,177,5,7767320.426384983
5,177,6,7767320.426384983
5,177,7,7767320.426384993
5,177,8,7932095.83582656
5,177,9,7924575.321750513
5,177,10,7885623.747166672
5,177,11,7893533.172503438
5,177,12,7769883.158697143
5,177,13,7767320.426384993
5,177,14,7769883.15869714
5,177,15,7756307.086661491
5,177,16,7766582.427181983
5,177,17,7848133.074444398
5,177,18,7876507.800842693
5,177,19,7994100.763195185
5,177,20,7769883.158697134
5,177,21,7858481.9080789415
5,177,22,7866351.371335524
5,177,23,7769883.158697134
5,177,24,7806440.804674094
5,177,25,7760918.934683919
5,177,26,7769883.158697134
5,177,27,7769883.158697135
5,177,28,7844783.131155531
5,177,29,7836930.150793809
5,177,30,7944257.509298999
5,177,31,7871888.851584326
5,177,32,7769883.158697134
5,177,33,7824791.652379437
5,177,34,7773016.262870244
5,177,35,7855324.127421176
5,177,36,7767320.426384982
5,177,37,7767320.426384985
5,177,38,7850873.406217266
5,177,39,7769883.158697134
5,177,40,7767320.426384991
5,177,41,7769883.158697143
5,177,42,7767320.426384992
5,177,43,7769883.158697146
5,177,44,7767320.426384983
5,177,45,7767320.426384997
5,177,46,7843947.386616378
5,177,47,7883506.640157179
5,177,48,7767320.426385002
5,177,49,7769883.15869714
5,177,50,7782023.6917170985
5,177,51,7787534.479473869
5,177,52,7767320.426384991
5,177,53,7925645.627696722
5,177,54,7776437.508761529
5,177,55,7786534.017456588
5,177,56,7776437.508761538
5,177,57,7767320.426384987
5,177,58,7767320.426384991
5,177,59,7769883.15869714
5,177,60,7846188.603507672
5,177,61,7767320.426384997
5,177,62,7797036.196181311
5,177,63,7767320.426385002
5,177,64,7866162.5155625325
5,177,65,7865681.737068471
5,177,66,7779000.241073693
5,177,67,7784527.621250943
5,177,68,7767320.4263849845
5,177,69,7767320.426385
5,177,70,7767320.426384991
5,177,71,7767320.4263849845
5,177,72,7838760.060557255
5,177,73,7882597.9588903645
5,177,74,7886567.758324402
5,177,75,7845452.490968589
5,177,76,7769883.158697147
5,177,77,7767320.426385002
5,177,78,7769883.158697145
5,177,79,7876160.999667928
5,177,80,7863022.88181002
5,177,81,7945617.05794013
5,177,82,7767320.426384982
5,177,83,7776437.508761532
5,177,84,7769883.158697143
5,177,85,7759939.70734192
5,177,86,7769883.15869713
5,177,87,7767320.426384994
5,177,88,7769883.158697146
5,177,89,7769883.158697135
5,177,90,7767320.426384983
5,177,91,7769883.158697134
5,177,92,7803104.906499166
5,177,93,7932406.940558331
5,177,94,7767320.426385002
5,177,95,7767320.426384993
5,177,96,7797899.749493518
5,177,97,7809900.612739461
5,177,98,7900468.46187199
5,177,99,7874612.807302523
5,178,0,7769883.15869713
5,178,1,7769883.158697138
5,178,2,7769883.158697143
5,178,3,7777702.163521538
5,178,4,7767320.426384997
5,178,5,7767320.426385
5,178,6,7880488.18681509
5,178,7,7838243.82428787
5,178,8,7858481.9080789415
5,178,9,7767320.426384987
5,178,10,7756307.086661491
5,178,11,7767320.426385002
5,178,12,7767320.426384994
5,178,13,7767320.4263849985
5,178,14,7767320.426384982
5,178,15,7767320.426384991
5,178,16,7767320.426384989
5,178,17,7767320.426384994
5,178,18,7882597.9588903645
5,178,19,7767320.4263849845
5,178,20,7767320.426384994
5,178,21,7767320.426384985
5,178,22,7849427.368172111
5,178,23,7870178.947538257
5,178,24,7767320.426384983
5,178,25,7845452.490968589
5,178,26,7767320.426385
5,178,27,7760918.934683919
5,178,28,7767320.426384996
5,178,29,7767320.426384994
5,178,30,7767320.426384982
5,178,31,7767320.426385002
5,178,32,7767320.426384996
5,178,33,7767320.426385003
5,178,34,7905675.5929692425
5,178,35,7867262.102257385
5,178,36,7767320.4263849845
5,178,37,7767320.426384992
5,178,38,7767320.426384985
5,178,39,7769883.15869714
5,178,40,7767320.426385002
5,178,41,7784527.621250943
5,178,42,7767320.42638499
5,178,43,7767320.426384985
5,178,44,7767320.426384984
5,178,45,7767320.426384988
5,178,46,7863022.88181002
5,178,47,7883506.640157179
5,178,48,7767320.426384984
5,178,49,7767320.426384997
5,178,50,7844348.163337489
5,178,51,7875950.75136617
5,178,52,7840376.64006406
5,178,53,7809241.683446586
5,178,54,7911290.208341975
5,178,55,7952273.728380544
5,178,56,7768585.13926839
5,178,57,7810829.773528646
5,178,58,7838760.060557255
5,178,59,7783541.807856161
5,178,60,7769883.158697137
5,178,61,7767320.426384988
5,178,62,7767320.426384985
5,178,63,7767320.426384995
5,178,64,7769883.158697134
5,178,65,7756307.086661491
5,178,66,7797899.749493518
5,178,67,7767320.426385002
5,178,68,7870759.107686955
5,178,69,7901628.440334153
5,178,70,7767320.426385
5,178,71,7767320.426384993
5,178,72,7767320.4263849985
5,178,73,7767320.426384996
5,178,74,7765417.355857279
5,178,75,7767320.426385002
5,178,76,7767320.426385002
5,178,77,7786534.017456588
5,178,78,7767320.426384983
5,178,79,7767320.426385002
5,178,80,7856726.4720455315
5,178,81,7836627.316190936
5,178,82,7767320.426384989
5,178,83,7767320.426384996
5,178,84,7756557.301914
5,178,85,7780610.704149942
5,178,86,7774245.313046176
5,178,87,7838760.060557255
5,178,88,7767320.426385
5,178,89,7769883.158697143
5,178,90,7769883.158697148
5,178,91,7769883.1586971395
5,178,92,7759939.70734192
5,178,93,7767320.426385
5,178,94,7738934.829491989
5,178,95,7925874.600003592
5,178,96,7769883.158697131
5,178,97,7767320.426384987
5,178,98,7769883.158697147
5,178,99,7767320.426384987
5,179,0,7811159.426481639
5,179,1,7863203.556264388
5,179,2,7767320.426384982
5,179,3,7810829.773528646
5,179,4,7767320.426384997
5,179,5,7767320.426384988
5,179,6,7767320.426384999
5,179,7,7775549.340403363
5,179,8,7767320.426384991
5,179,9,7767320.4263849845
5,179,10,7838760.060557255
5,179,11,7767320.426384989
5,179,12,7765417.355857279
5,179,13,7767320.426384983
5,179,14,7757376.975029774
5,179,15,7757376.975029759
5,179,16,7767320.426384985
5,179,17,7767320.426385003
5,179,18,7767320.426384994
5,179,19,7767320.426384984
5,179,20,7765417.35585727
5,179,21,7765417.35585727
5,179,22,7769883.158697134
5,179,23,7767320.426385004
5,179,24,7814860.157450018
5,179,25,7810005.347967536
5,179,26,7767320.426385
5,179,27,7767320.426384997
5,179,28,7799808.66711004
5,179,29,7767320.426384988
5,179,30,7738934.829491989
5,179,31,7767320.426385002
5,179,32,7767320.426385002
5,179,33,7767320.426385002
5,179,34,7767320.426384994
5,179,35,7767320.426384996
5,179,36,7823886.4520164905
5,179,37,7817523.28724159
5,179,38,7767320.426384994
5,179,39,7767320.426384995
5,179,40,7767320.426384996
5,179,41,7767320.426384989
5,179,42,7767320.426384994
5,179,43,7767320.4263849985
5,179,44,7767320.4263849845
5,179,45,7767320.426385
5,179,46,7767320.426384996
5,179,47,7769883.158697142
5,179,48,7767320.426384995
5,179,49,7767320.426385001
5,179,50,7767320.4263849985
5,179,51,7767320.426384996
5,179,52,7767320.4263849985
5,179,53,7767320.426384994
5,179,54,7792550.49811627
5,179,55,7805986.533013656
5,179,56,7767320.426384987
5,179,57,7767320.426384997
5,179,58,7767320.426384986
5,179,59,7767320.426384991
5,179,60,7767320.426384997
5,179,61,7767320.426385004
5,179,62,7767320.426384996
5,179,63,7767320.426384994
5,179,64,7835373.860539517
5,179,65,7770404.769505095
5,179,66,7767320.426384989
5,179,67,7809241.683446586
5,179,68,7767320.426384988
5,179,69,7767320.426384989
5,179,70,7765417.355857279
5,179,71,7767320.426384985
5,179,72,7767320.4263849845
5,179,73,7769883.158697132
5,179,74,7925874.600003592
5,179,75,7784527.621250943
5,179,76,7770178.073104683
5,179,77,7767320.426384992
5,179,78,7756307.086661491
5,179,79,7738934.829491989
5,179,80,7756557.301914
5,179,81,7756307.086661491
5,179,82,7844348.163337489
5,179,83,7767320.426384996
5,179,84,7767320.426384996
5,179,85,7767320.426385
5,179,86,7767320.426384989
5,179,87,7767320.426384997
5,179,88,7915940.109258841
5,179,89,7860598.513110922
5,179,90,7858116.60382866
5,179,91,7910039.417497075
5,179,92,7841568.938657482
5,179,93,7770454.937913912
5,179,94,7767320.426385
5,179,95,7767320.426384982
5,179,96,7769883.158697143
5,179,97,7767320.426384991
5,179,98,7767320.426384994
5,179,99,7767320.426385003
5,180,0,7769883.158697144
5,180,1,7767320.426384998
5,180,2,7757376.975029774
5,180,3,7767320.426384994
5,180,4,7765417.355857262
5,180,5,7767320.426385003
5,180,6,7767320.426384994
5,180,7,7767320.426385002
5,180,8,7876333.82818691
5,180,9,7933717.887242915
5,180,10,7767320.4263849845
5,180,11,7767320.4263849985
5,180,12,7767320.426384989
5,180,13,7767320.426384997
5,180,14,7767320.426384999
5,180,15,7767320.426384983
5,180,16,7774376.799228257
5,180,17,7767320.426384988
5,180,18,7767320.4263849845
5,180,19,7767320.426385003
5,180,20,7767320.4263849985
5,180,21,7756972.791458446
5,180,22,7756307.086661491
5,180,23,7757376.975029759
5,180,24,7767320.426384983
5,180,25,7767320.426385002
5,180,26,7767320.426384996
5,180,27,7757376.975029774
5,180,28,7755473.904502051
5,180,29,7757376.975029759
5,180,30,7767320.426384993
5,180,31,7767320.426384981
5,180,32,7757376.975029759
5,180,33,7765417.35585727
5,180,34,7826729.2128158575
5,180,35,7836619.880128807
5,180,36,7767320.426384988
5,180,37,7767320.426385004
5,180,38,7767320.4263849985
5,180,39,7757376.975029759
5,180,40,7767320.426384999
5,180,41,7767320.426384989
5,180,42,7815310.954100267
5,180,43,7796795.456073798
5,180,44,7767320.426384989
5,180,45,7767320.426384997
5,180,46,7767320.426384996
5,180,47,7765248.148420686
5,180,48,7787094.458146919
5,180,49,7794593.148156571
5,180,50,7769883.158697134
5,180,51,7767320.426384994
5,180,52,7767320.426384988
5,180,53,7835373.860539517
5,180,54,7767320.4263849985
5,180,55,7767320.426384988
5,180,56,7870014.032554595
5,180,57,7824698.463850383
5,180,58,7767320.426384995
5,180,59,7767320.4263849985
5,180,60,7809803.478298504
5,180,61,7745543.953431594
5,180,62,7846196.500577755
5,180,63,7884514.395973374
5,180,64,7767320.426384994
5,180,65,7767320.426384999
5,180,66,7767320.426384999
5,180,67,7767320.426384987
5,180,68,7765417.355857271
5,180,69,7767320.426384992
5,180,70,7797557.107706746
5,180,71,7720756.707839875
5,180,72,7767320.426384996
5,180,73,7767320.426384988
5,180,74,7755473.904502049
5,180,75,7757376.975029766
5,180,76,7804972.177724145
5,180,77,7860930.738763807
5,180,78,7767320.426384996
5,180,79,7756307.086661491
5,180,80,7767320.426384992
5,180,81,7767320.4263849845
5,180,82,7767320.426385003
5,180,83,7767320.426384995
5,180,84,7738934.829491989
5,180,85,7770178.073104683
5,180,86,7779083.399403554
5,180,87,7767320.426385003
5,180,88,7825095.589225879
5,180,89,7793617.580615016
5,180,90,7757376.975029759
5,180,91,7767320.426384989
5,180,92,7767320.426385003
5,180,93,7757485.828631635
5,180,94,7819667.836547119
5,180,95,7812619.440348918
5,180,96,7767320.426384997
5,180,97,7817523.28724159
5,180,98,7767320.426384997
5,180,99,7767320.42638499
5,181,0,7756972.791458442
5,181,1,7756972.791458441
5,181,2,7767320.426384989
5,181,3,7767320.426384987
5,181,4,7767320.426384982
5,181,5,7767320.426384996
5,181,6,7756972.791458446
5,181,7,7767320.426384988
5,181,8,7813246.2437438145
5,181,9,7786638.723431088
5,181,10,7720756.707839875
5,181,11,7756307.086661491
5,181,12,7767320.426384987
5,181,13,7767320.426384997
5,181,14,7767320.426385002
5,181,15,7767320.426385004
5,181,16,7800994.871028863
5,181,17,7776397.806629191
5,181,18,7819072.690875686
5,181,19,7816680.303414836
5,181,20,7765417.355857278
5,181,21,7765417.355857278
5,181,22,7767320.426384988
5,181,23,7809803.478298504
5,181,24,7781764.910616413
5,181,25,7798572.030291448
5,181,26,7757376.975029764
5,181,27,7757376.975029757
5,181,28,7790686.636901631
5,181,29,7815839.9260498015
5,181,30,7767320.426385003
5,181,31,7767320.426384993
5,181,32,7767320.426384997
5,181,33,7767320.426384991
5,181,34,7768302.087104117
5,181,35,7767320.426385002
5,181,36,7796795.456073798
5,181,37,7750688.752316918
5,181,38,7812619.440348918
5,181,39,7757376.975029759
5,181,40,7767320.426384983
5,181,41,7767320.426384982
5,181,42,7824698.463850383
5,181,43,7774945.907735893
5,181,44,7767320.426385003
5,181,45,7781197.900451955
5,181,46,7763407.136193545
5,181,47,7757376.975029763
5,181,48,7767320.426384999
5,181,49,7769781.788188583
5,181,50,7756307.086661491
5,181,51,7757376.975029774
5,181,52,7767320.426384994
5,181,53,7767320.426384981
5,181,54,7767320.4263849845
5,181,55,7767320.4263849985
5,181,56,7796623.230472555
5,181,57,7798637.618894346
5,181,58,7755473.904502049
5,181,59,7756307.086661491
5,181,60,7767320.426384984
5,181,61,7767320.426384984
5,181,62,7767320.426384999
5,181,63,7757376.975029759
5,181,64,7765417.35585727
5,181,65,7757376.975029759
5,181,66,7767320.426385003
5,181,67,7767320.4263849985
5,181,68,7767320.4263849985
5,181,69,7767320.426384988
5,181,70,7767320.426384989
5,181,71,7767320.426385003
5,181,72,7765417.355857276
5,181,73,7756972.7914584195
5,181,74,7767320.426384983
5,181,75,7767320.426385
5,181,76,7757376.975029759
5,181,77,7765417.355857271
5,181,78,7834072.5168960085
5,181,79,7822517.834585428
5,181,80,7757376.975029759
5,181,81,7767320.426384994
5,181,82,7765417.355857271
5,181,83,7797557.107706746
5,181,84,7745543.953431594
5,181,85,7757485.828631635
5,181,86,7797692.7401489625
5,181,87,7821772.298909681
5,181,88,7767320.426384997
5,181,89,7767320.426384998
5,181,90,7767320.4263849985
5,181,91,7757376.975029774
5,181,92,7765417.355857262
5,181,93,7757376.975029759
5,181,94,7767320.4263849985
5,181,95,7767320.426384989
5,181,96,7767320.426384999
5,181,97,7757207.767593186
5,181,98,7777599.909588455
5,181,99,7771050.6614352865
5,182,0,7767320.426384997
5,182,1,7765417.35585727
5,182,2,7765417.355857265
5,182,3,7765417.355857278
5,182,4,7783559.413731452
5,182,5,7778603.63625534
5,182,6,7765417.355857261
5,182,7,7755473.90450205
5,182,8,7761884.543781642
5,182,9,7757376.975029759
5,182,10,7767320.426384988
5,182,11,7765417.355857266
5,182,12,7796795.456073798
5,182,13,7767320.426385003
5,182,14,7765835.391308078
5,182,15,7767320.426385002
5,182,16,7797796.243346057
5,182,17,7804895.219385071
5,182,18,7763407.136193556
5,182,19,7763407.136193556
5,182,20,7757376.9750297535
5,182,21,7757376.975029773
5,182,22,7767320.4263849985
5,182,23,7797692.7401489625
5,182,24,7767320.426384987
5,182,25,7757376.975029758
5,182,26,7767320.426384994
5,182,27,7767320.426384992
5,182,28,7818273.021286384
5,182,29,7822492.131296134
5,182,30,7781197.900451946
5,182,31,7781197.900451944
5,182,32,7767320.426384998
5,182,33,7767320.426384988
5,182,34,7757376.975029771
5,182,35,7765417.355857279
5,182,36,7841038.26796876
5,182,37,7783259.714829424
5,182,38,7767320.426384994
5,182,39,7755473.904502049
5,182,40,7767320.426384998
5,182,41,7767320.4263849845
5,182,42,7745543.953431594
5,182,43,7767320.426384997
5,182,44,7767320.426385002
5,182,45,7720756.707839875
5,182,46,7757376.975029759
5,182,47,7756972.791458442
5,182,48,7767320.426384989
5,182,49,7796623.230472555
5,182,50,7757485.828631635
5,182,51,7767320.426384981
5,182,52,7765417.355857273
5,182,53,7743394.516256619
5,182,54,7767320.426384989
5,182,55,7757376.975029765
5,182,56,7767320.426385003
5,182,57,7756307.086661491
5,182,58,7763407.136193545
5,182,59,7756307.086661491
5,182,60,7756972.791458442
5,182,61,7797692.7401489625
5,182,62,7796795.456073798
5,182,63,7776404.768478166
5,182,64,7767320.426384982
5,182,65,7767320.426384989
5,182,66,7757376.975029774
5,182,67,7767320.426384993
5,182,68,7757376.97502977
5,182,69,7769781.788188578
5,182,70,7765417.355857276
5,182,71,7755473.904502049
5,182,72,7769948.445127397
5,182,73,7767320.426385004
5,182,74,7763407.136193545
5,182,75,7767320.4263849845
5,182,76,7756972.7914584195
5,182,77,7755473.904502049
5,182,78,7756972.791458422
5,182,79,7767320.426384994
5,182,80,7765417.355857264
5,182,81,7757376.975029776
5,182,82,7756972.79145844
5,182,83,7765417.355857267
5,182,84,7756307.086661491
5,182,85,7755473.904502049
5,182,86,7767320.426384992
5,182,87,7767320.426384981
5,182,88,7767320.426385003
5,182,89,7756972.7914584195
5,182,90,7767320.426385004
5,182,91,7767320.426384994
5,182,92,7756307.086661505
5,182,93,7756307.086661507
5,182,94,7767320.4263849985
5,182,95,7756972.791458441
5,182,96,7767320.426384985
5,182,97,7767320.426384982
5,182,98,7757376.975029775
5,182,99,7767320.426384988
5,183,0,7756972.791458445
5,183,1,7765417.35585727
5,183,2,7745297.586784355
5,183,3,7753742.15118319
5,183,4,7767320.426384988
5,183,5,7745543.953431594
5,183,6,7756307.086661507
5,183,7,7767320.426384993
5,183,8,7756972.791458426
5,183,9,7756972.791458438
5,183,10,7756972.791458442
5,183,11,7757376.975029773
5,183,12,7812742.105890892
5,183,13,7835985.457563716
5,183,14,7757376.975029759
5,183,15,7765417.355857276
5,183,16,7759871.472948718
5,183,17,7831118.962248539
5,183,18,7767320.4263849845
5,183,19,7751839.080655461
5,183,20,7747024.761377844
5,183,21,7800519.230736101
5,183,22,7745543.953431594
5,183,23,7767320.426384998
5,183,24,7763407.136193547
5,183,25,7757376.975029773
5,183,26,7767320.426384983
5,183,27,7765417.355857261
5,183,28,7765417.35585727
5,183,29,7767320.426384981
5,183,30,7759597.152091598
5,183,31,7736172.419988607
5,183,32,7765417.355857275
5,183,33,7765417.355857263
5,183,34,7757376.975029771
5,183,35,7759364.380937523
5,183,36,7757376.975029755
5,183,37,7757376.975029767
5,183,38,7745543.953431594
5,183,39,7778603.63625534
5,183,40,7756972.79145844
5,183,41,7767320.426384994
5,183,42,7755473.904502049
5,183,43,7767320.426384992
5,183,44,7767320.426385002
5,183,45,7767320.426384998
5,183,46,7765417.35585726
5,183,47,7767320.426384996
5,183,48,7757376.975029774
5,183,49,7757376.975029763
5,183,50,7720756.707839875
5,183,51,7755473.904502049
5,183,52,7763407.136193562
5,183,53,7767320.426384986
5,183,54,7773222.253988555
5,183,55,7793463.950310576
5,183,56,7757376.975029758
5,183,57,7767320.426384998
5,183,58,7747029.340103195
5,183,59,7756972.791458426
5,183,60,7767320.426384988
5,183,61,7765835.391308078
5,183,62,7756972.79145842
5,183,63,7756972.791458422
5,183,64,7755473.904502049
5,183,65,7756972.791458442
5,183,66,7747029.340103206
5,183,67,7752911.622946699
5,183,68,7763407.136193545
5,183,69,7759815.651486384
5,183,70,7767320.426384989
5,183,71,7781197.9004519535
5,183,72,7859379.854606396
5,183,73,7818382.790394153
5,183,74,7767320.426384995
5,183,75,7765417.355857265
5,183,76,7757064.542253669
5,183,77,7758317.023330559
5,183,78,7786278.453445363
5,183,79,7756307.086661505
5,183,80,7864071.848313546
5,183,81,7841746.232645079
5,183,82,7767320.426384992
5,183,83,7767320.426385002
5,183,84,7750588.325338929
5,183,85,7766300.852704667
5,183,86,7778627.782777852
5,183,87,7753742.583784283
5,183,88,7736679.422316776
5,183,89,7819004.714837769
5,183,90,7799465.214819145
5,183,91,7792369.96545504
5,183,92,7756307.086661507
5,183,93,7755473.904502049
5,183,94,7745543.953431594
5,183,95,7767320.426384994
5,183,96,7776886.624052215
5,183,97,7757376.975029771
5,183,98,7765417.355857268
5,183,99,7767320.426385004
5,184,0,7758684.480563746
5,184,1,7755473.904502033
5,184,2,7776886.624052215
5,184,3,7751839.080655461
5,184,4,7755473.904502047
5,184,5,7755473.904502053
5,184,6,7755473.904502049
5,184,7,7812742.105890892
5,184,8,7750588.325338929
5,184,9,7767320.426384994
5,184,10,7762817.5488945795
5,184,11,7791998.197216289
5,184,12,7759364.380937523
5,184,13,7756972.791458426
5,184,14,7745297.586784355
5,184,15,7759871.472948718
5,184,16,7756307.086661507
5,184,17,7765417.355857263
5,184,18,7799909.489029309
5,184,19,7766940.596640619
5,184,20,7755473.904502049
5,184,21,7747029.340103195
5,184,22,7859242.691845522
5,184,23,7833599.529102361
5,184,24,7759712.531152313
5,184,25,7782682.4093558695
5,184,26,7765417.355857261
5,184,27,7755473.904502049
5,184,28,7745543.953431594
5,184,29,7747029.340103206
5,184,30,7778751.142657066
5,184,31,7765842.579911853
5,184,32,7823354.872841778
5,184,33,7850609.00286871
5,184,34,7742592.515499337
5,184,35,7821800.946343203
5,184,36,7753742.15118319
5,184,37,7756972.791458426
5,184,38,7763407.136193544
5,184,39,7763407.136193558
5,184,40,7761486.206650797
5,184,41,7756972.791458427
5,184,42,7757376.975029773
5,184,43,7757376.975029771
5,184,44,7756307.086661507
5,184,45,7765417.35585726
5,184,46,7757064.542253669
5,184,47,7756972.791458426
5,184,48,7745297.586784355
5,184,49,7756972.791458445
5,184,50,7756307.086661507
5,184,51,7757376.975029774
5,184,52,7767320.426384994
5,184,53,7757376.975029759
5,184,54,7754834.420153973
5,184,55,7798168.99606028
5,184,56,7736172.419988607
5,184,57,7756307.086661507
5,184,58,7755473.904502049
5,184,59,7756307.086661507
5,184,60,7761504.065665837
5,184,61,7763407.13619356
5,184,62,7750588.325338929
5,184,63,7747024.761377844
5,184,64,7747029.340103192
5,184,65,7747029.340103192
5,184,66,7767320.426384981
5,184,67,7755473.904502049
5,184,68,7767320.426384983
5,184,69,7736679.422316776
5,184,70,7754780.338806951
5,184,71,7761384.127010751
5,184,72,7756972.791458442
5,184,73,7756972.791458437
5,184,74,7765417.355857266
5,184,75,7755473.904502056
5,184,76,7747029.340103212
5,184,77,7755473.904502048
5,184,78,7765417.355857261
5,184,79,7767320.426384997
5,184,80,7758317.023330559
5,184,81,7756972.791458442
5,184,82,7814437.184464448
5,184,83,7763353.54710413
5,184,84,7778627.782777852
5,184,85,7767320.426384995
5,184,86,7767320.426385002
5,184,87,7757376.975029773
5,184,88,7760542.122221271
5,184,89,7774999.006002845
5,184,90,7790014.114118008
5,184,91,7780599.237259126
5,184,92,7736679.422316776
5,184,93,7835985.457563716
5,184,94,7763016.164584809
5,184,95,7767126.64567428
5,184,96,7755473.904502049
5,184,97,7765417.355857265
5,184,98,7747024.761377844
5,184,99,7786278.453445363
5,185,0,7736679.422316776
5,185,1,7755473.904502048
5,185,2,7814437.184464448
5,185,3,7755473.904502053
5,185,4,7754834.420153973
5,185,5,7742592.515499337
5,185,6,7805336.807666591
5,185,7,7735187.992463177
5,185,8,7827169.757284734
5,185,9,7824265.794029016
5,185,10,7793382.440174541
5,185,11,7737254.764160841
5,185,12,7850483.363109063
5,185,13,7851758.267267026
5,185,14,7736679.422316776
5,185,15,7736679.422316776
5,185,16,7761615.748598292
5,185,17,7778658.462154241
5,185,18,7768231.285364202
5,185,19,7823439.368288884
5,185,20,7791318.831445198
5,185,21,7848137.400071413
5,185,22,7755473.904502049
5,185,23,7754780.338806951
5,185,24,7756972.791458426
5,185,25,7798168.99606028
5,185,26,7756307.086661507
5,185,27,7747029.340103206
5,185,28,7762511.1859749695
5,185,29,7767320.426384983
5,185,30,7755473.904502053
5,185,31,7755473.904502028
5,185,32,7777499.248475405
5,185,33,7785709.2088693315
5,185,34,7824400.2097838
5,185,35,7826079.278509839
5,185,36,7756972.791458442
5,185,37,7736172.419988607
5,185,38,7755473.904502036
5,185,39,7755473.904502043
5,185,40,7755473.904502053
5,185,41,7755473.904502034
5,185,42,7755473.904502037
5,185,43,7755473.904502037
5,185,44,7778719.942500757
5,185,45,7816480.552252847
5,185,46,7736172.419988607
5,185,47,7755473.904502049
5,185,48,7825517.4226162415
5,185,49,7877953.904014939
5,185,50,7825860.375107374
5,185,51,7781725.02033455
5,185,52,7750588.325338929
5,185,53,7747029.340103206
5,185,54,7756972.791458435
5,185,55,7747029.340103212
5,185,56,7756307.086661507
5,185,57,7756972.791458426
5,185,58,7758684.480563746
5,185,59,7758317.023330559
5,185,60,7756972.791458415
5,185,61,7756972.791458441
5,185,62,7788782.742006887
5,185,63,7739472.946235293
5,185,64,7747029.340103212
5,185,65,7750588.325338929
5,185,66,7773409.450341756
5,185,67,7738903.291023416
5,185,68,7833410.91741194
5,185,69,7812150.363874134
5,185,70,7732473.609192888
5,185,71,7763391.142167755
5,185,72,7765417.355857261
5,185,73,7755473.904502049
5,185,74,7794446.6127285855
5,185,75,7775262.434227405
5,185,76,7720549.835411607
5,185,77,7756972.791458442
5,185,78,7774141.187285033
5,185,79,7812787.263490196
5,185,80,7756307.086661507
5,185,81,7757376.975029771
5,185,82,7785239.879602574
5,185,83,7730976.3502143305
5,185,84,7747029.340103212
5,185,85,7778751.142657066
5,185,86,7767320.426384983
5,185,87,7767320.426384995
5,185,88,7755473.904502035
5,185,89,7731035.858353985
5,185,90,7795459.063155227
5,185,91,7777050.2855894035
5,185,92,7755473.904502056
5,185,93,7755473.904502033
5,185,94,7831938.37870714
5,185,95,7833109.078061634
5,185,96,7785860.417994543
5,185,97,7785860.417994542
