R,G,I,F
5,50,34,29876.753077944522
5,50,35,30765.48223508655
5,50,36,30491.62289792407
5,50,37,29212.001210545834
5,50,38,31693.90558519605
5,50,39,30469.32863966734
5,50,40,30788.79505745575
5,50,41,30374.754002436268
5,50,42,31711.006171754012
5,50,43,31325.92207382158
5,50,44,30645.693330672577
5,50,45,30373.756575723684
5,50,46,31026.772602252033
5,50,47,32244.3216635468
5,50,48,31768.02063557356
5,50,49,30668.852742440733
5,50,50,31966.46519010308
5,50,51,31603.290167130315
5,50,52,30582.75682079208
5,50,53,30538.808477714232
5,50,54,32073.735652450097
5,50,55,32115.050482098053
5,50,56,29869.47905923629
5,50,57,29202.223276402026
5,50,58,29422.0649546628
5,50,59,31781.097922013243
5,50,60,32176.88205023619
5,50,61,30264.137104751357
5,50,62,30728.02778371589
5,50,63,31289.49381226072
5,50,64,29046.51927144373
5,50,65,31231.75764223515
5,50,66,30439.607979598193
5,50,67,30625.314798923173
5,50,68,32258.594502397824
5,50,69,31976.547987501475
5,50,70,30690.838089166584
5,50,71,29397.985172313616
5,50,72,31121.95490811996
5,50,73,30979.332876995573
5,50,74,29369.552514417217
5,50,75,31531.204671412142
5,50,76,31045.437411429237
5,50,77,32022.755900731507
5,50,78,31844.700827881916
5,50,79,31206.70314594562
5,50,80,29673.904244891713
5,50,81,32023.238046578528
5,50,82,31641.10573359744
5,50,83,32539.137462852766
5,50,84,30883.235571989113
5,50,85,29364.701769939442
5,50,86,32822.160094838044
5,50,87,31698.961434942557
5,50,88,30696.770671882845
5,50,89,27986.63418847155
5,50,90,31335.976418537
5,50,91,32179.881234375425
5,50,92,31516.31915451645
5,50,93,28903.18343523998
5,50,94,31645.798854080313
5,50,95,32060.2736571196
5,50,96,32039.808936987345
5,50,97,31748.764658561904
5,50,98,31825.641987768966
5,50,99,32072.010023724513
5,51,0,30840.874909910937
5,51,1,30256.862135173797
5,51,2,31387.2563311125
5,51,3,31757.74702428677
5,51,4,30111.602187051925
5,51,5,30802.942480977475
5,51,6,31127.87243183969
5,51,7,31968.164351737418
5,51,8,30731.750170338873
5,51,9,32084.419149663445
5,51,10,31405.98516514502
5,51,11,30552.276588097156
5,51,12,30154.027322581584
5,51,13,31591.374885355013
5,51,14,32341.19878041959
5,51,15,31156.030937863463
5,51,16,31670.295822747546
5,51,17,30469.32863966734
5,51,18,31231.75764223515
5,51,19,32258.594502397824
5,51,20,31244.903178722823
5,51,21,30124.247881225383
5,51,22,30130.070154414858
5,51,23,29231.67536238344
5,51,24,31711.844747375624
5,51,25,30336.294479810258
5,51,26,29991.316737582354
5,51,27,31154.467602569377
5,51,28,31268.834698457333
5,51,29,31434.778756310912
5,51,30,31526.7762586112
5,51,31,31659.441036285054
5,51,32,31243.842743162764
5,51,33,31813.791405275777
5,51,34,30632.952314070062
5,51,35,30196.513013508535
5,51,36,29934.835858740986
5,51,37,31089.502316028524
5,51,38,31658.311301181016
5,51,39,32112.214828090386
5,51,40,30725.524359580322
5,51,41,31406.890406165337
5,51,42,30823.529425805362
5,51,43,30062.98867446169
5,51,44,29495.99709579051
5,51,45,30740.27518621127
5,51,46,30071.12330607749
5,51,47,31287.465623752625
5,51,48,29051.239202095974
5,51,49,29233.511936667768
5,51,50,32261.976678567455
5,51,51,32238.653274181197
5,51,52,29548.720623202775
5,51,53,29061.060821225914
5,51,54,31169.498723094715
5,51,55,31641.10573359744
5,51,56,31084.547549949064
5,51,57,28956.593926001296
5,51,58,31202.694564223133
5,51,59,29907.660631531646
5,51,60,32369.5344828991
5,51,61,31167.415825251348
5,51,62,31345.58131833026
5,51,63,31478.57764216247
5,51,64,31748.574464710655
5,51,65,31768.02063557356
5,51,66,30007.948218546324
5,51,67,30515.61634241677
5,51,68,32117.717668183905
5,51,69,29874.998030286195
5,51,70,31690.3517754232
5,51,71,31750.800780969403
5,51,72,31976.547987501475
5,51,73,30326.877336341782
5,51,74,32017.997662991438
5,51,75,31619.73647666761
5,51,76,31665.01325637143
5,51,77,31616.20224498009
5,51,78,30390.64834409943
5,51,79,30689.441550918527
5,51,80,29839.16315543363
5,51,81,30600.30309728181
5,51,82,31212.435107305068
5,51,83,29988.803507108838
5,51,84,28242.16430917881
5,51,85,30579.664099093727
5,51,86,29991.763799465993
5,51,87,31261.194280568892
5,51,88,32056.199757610415
5,51,89,31313.25240128991
5,51,90,31026.772602252033
5,51,91,30092.90767826271
5,51,92,31504.637807679133
5,51,93,32057.96651768244
5,51,94,31807.26603438278
5,51,95,31748.764658561904
5,51,96,31417.80690390662
5,51,97,31152.54515575419
5,51,98,29059.509024197512
5,51,99,28837.30840481366
5,52,0,30144.12238411978
5,52,1,31378.454084415545
5,52,2,31793.368422951386
5,52,3,29996.924897888275
5,52,4,30289.569717857183
5,52,5,29361.98315670068
5,52,6,29730.523478234285
5,52,7,32031.05439756778
5,52,8,32103.58950148983
5,52,9,31433.15347225462
5,52,10,30296.113724175975
5,52,11,30564.846376173085
5,52,12,31813.791405275777
5,52,13,31807.26603438278
5,52,14,30802.942480977475
5,52,15,30612.28696152668
5,52,16,29303.36470959928
5,52,17,29685.543534168715
5,52,18,28396.503733442172
5,52,19,31154.467602569377
5,52,20,31968.810685174063
5,52,21,31013.065951124576
5,52,22,31434.778756310912
5,52,23,30840.874909910937
5,52,24,31974.61012734732
5,52,25,29801.905314517575
5,52,26,31881.27946730003
5,52,27,32023.997481787865
5,52,28,30953.698593007728
5,52,29,31277.60480201253
5,52,30,29608.165009089174
5,52,31,29659.932943208638
5,52,32,31554.97376147423
5,52,33,31000.657777080145
5,52,34,30884.715028683626
5,52,35,31244.903178722823
5,52,36,30754.158273161156
5,52,37,30803.319315483815
5,52,38,27616.188637205836
5,52,39,31708.680107319462
5,52,40,31676.40390203773
5,52,41,31348.525678483264
5,52,42,31812.49302133479
5,52,43,32000.697497478453
5,52,44,31200.63842755166
5,52,45,31933.133199512813
5,52,46,31511.197098813405
5,52,47,31588.512124067394
5,52,48,31235.42165734265
5,52,49,31381.478317056444
5,52,50,31134.688134370837
5,52,51,30273.325158942574
5,52,52,30819.96424999075
5,52,53,29840.798343388233
5,52,54,31813.791405275777
5,52,55,31243.842743162764
5,52,56,31463.165746166895
5,52,57,30986.54880566888
5,52,58,32056.199757610415
5,52,59,32336.87687859718
5,52,60,31158.86052451428
5,52,61,30929.942473415384
5,52,62,31504.637807679133
5,52,63,31043.172377843614
5,52,64,30124.247881225383
5,52,65,31471.262152145224
5,52,66,32591.531629954297
5,52,67,27763.393699572807
5,52,68,30441.278272149168
5,52,69,31253.14763511666
5,52,70,30774.20644036733
5,52,71,31641.10573359744
5,52,72,30672.435915273432
5,52,73,32050.6489006679
5,52,74,31585.58988171266
5,52,75,29550.086263330726
5,52,76,31598.230958034677
5,52,77,27037.78205674721
5,52,78,29074.844035433413
5,52,79,29957.70824537293
5,52,80,31415.48026471167
5,52,81,29030.95182638889
5,52,82,31594.38360998127
5,52,83,29501.145631509076
5,52,84,30509.879430425244
5,52,85,31424.726772267957
5,52,86,30043.869035331612
5,52,87,30955.651170192672
5,52,88,31768.02063557356
5,52,89,32117.717668183905
5,52,90,30585.95124116228
5,52,91,31658.31130118101
5,52,92,29827.523126440323
5,52,93,29141.35511029291
5,52,94,30185.645636834375
5,52,95,30666.429896244474
5,52,96,29552.527880635003
5,52,97,31737.107292430617
5,52,98,32636.39073689655
5,52,99,31241.009046992647
5,53,0,30502.33204553032
5,53,1,30485.867067377796
5,53,2,32381.726025389496
5,53,3,32154.0765790399
5,53,4,30983.620626377797
5,53,5,32430.03112492066
5,53,6,29967.592644967164
5,53,7,30374.732892369717
5,53,8,31053.729959296325
5,53,9,32617.639232123885
5,53,10,31599.467588319516
5,53,11,28972.667428133016
5,53,12,27775.193997411636
5,53,13,31832.34063970349
5,53,14,30685.844245328553
5,53,15,31419.00765893894
5,53,16,31400.503696372078
5,53,17,31731.999191825907
5,53,18,32023.997481787865
5,53,19,31253.14763511666
5,53,20,31812.49302133479
5,53,21,31511.197098813405
5,53,22,30962.446436410733
5,53,23,30884.715028683626
5,53,24,32128.202956404148
5,53,25,30631.871755903096
5,53,26,30057.8209103915
5,53,27,30097.23425009959
5,53,28,31863.59666589191
5,53,29,29895.343001823123
5,53,30,31244.903178722823
5,53,31,31260.967754222653
5,53,32,31590.09881794857
5,53,33,31949.842999811342
5,53,34,29584.70942702267
5,53,35,30127.19325585532
5,53,36,31807.22472172697
5,53,37,31282.83461786838
5,53,38,31439.06432993708
5,53,39,29578.924764965835
5,53,40,31310.460349675974
5,53,41,31562.178474206154
5,53,42,30932.30816726395
5,53,43,31475.465891901473
5,53,44,31589.690929765762
5,53,45,31734.53359888641
5,53,46,30674.252695147778
5,53,47,29083.84899177704
5,53,48,31348.525678483264
5,53,49,31424.726772267957
5,53,50,31693.45268128029
5,53,51,30870.80525891913
5,53,52,31463.165746166895
5,53,53,30557.971359998584
5,53,54,30321.577438421435
5,53,55,30632.37945198478
5,53,56,30554.817776278844
5,53,57,30242.113327300573
5,53,58,30660.319080369125
5,53,59,31768.72021591923
5,53,60,30696.562151541708
5,53,61,31082.130055501355
5,53,62,31127.932569597233
5,53,63,33303.99796075808
5,53,64,32292.26986458689
5,53,65,30824.415886045223
5,53,66,32222.56007399458
5,53,67,30738.078851513965
5,53,68,30582.402632986847
5,53,69,31528.627554121776
5,53,70,31302.26645582092
5,53,71,29201.55075014885
5,53,72,31064.43434355487
5,53,73,31551.464079815058
5,53,74,31296.411764760294
5,53,75,31621.14482978857
5,53,76,30341.64636596579
5,53,77,30821.64003544667
5,53,78,31212.6629828046
5,53,79,29542.438919572814
5,53,80,31602.55198459449
5,53,81,30047.748105517105
5,53,82,30979.726022384526
5,53,83,28925.108654400745
5,53,84,27620.79533581612
5,53,85,31036.638443547356
5,53,86,29086.068323397452
5,53,87,31723.800877621565
5,53,88,30992.407472673636
5,53,89,31968.810685174063
5,53,90,30290.66403566844
5,53,91,30226.961988411524
5,53,92,32000.697497478453
5,53,93,31434.778756310912
5,53,94,31313.573035049943
5,53,95,31813.791405275777
5,53,96,30802.942480977475
5,53,97,31588.512124067394
5,53,98,31383.022252067898
5,53,99,31083.99861542364
5,54,0,31798.46043115216
5,54,1,31602.55198459449
5,54,2,30263.895865662293
5,54,3,30430.668487948777
5,54,4,31638.70030375304
5,54,5,31609.491854913656
5,54,6,29475.80033311101
5,54,7,30775.654347420037
5,54,8,31083.100511592813
5,54,9,32124.402337852865
5,54,10,30819.85135397681
5,54,11,30832.225238937037
5,54,12,31768.72021591923
5,54,13,31590.09881794857
5,54,14,31422.57450277116
5,54,15,30962.149256625064
5,54,16,32672.488575384086
5,54,17,31475.466021272132
5,54,18,30369.675083790047
5,54,19,31831.95239212042
5,54,20,31743.95243155631
5,54,21,31838.0238889277
5,54,22,30992.407472673636
5,54,23,31437.070153954483
5,54,24,31304.29769403887
5,54,25,30764.259363928257
5,54,26,31164.731887853766
5,54,27,30759.6863723383
5,54,28,31908.182393265735
5,54,29,30426.574391732847
5,54,30,29683.171768772485
5,54,31,29670.6192600184
5,54,32,30861.110737642706
5,54,33,30947.88052723021
5,54,34,30530.776107565005
5,54,35,30753.030926524898
5,54,36,31456.812250193692
5,54,37,30803.999012510827
5,54,38,31964.816575493944
5,54,39,31672.004804472916
5,54,40,31124.215064347467
5,54,41,31987.681182612592
5,54,42,31581.818624235962
5,54,43,31096.292107798115
5,54,44,31734.53359888641
5,54,45,30047.748105517105
5,54,46,30999.66670849747
5,54,47,31302.32516298363
5,54,48,31029.168171676363
5,54,49,30479.999008509723
5,54,50,31127.932569597233
5,54,51,31602.55198459449
5,54,52,30452.622964666472
5,54,53,29093.195991031887
5,54,54,31099.14477656443
5,54,55,32427.450785403653
5,54,56,30692.15919751605
5,54,57,30252.4371114059
5,54,58,29785.085500124653
5,54,59,31949.842999811342
5,54,60,32430.03112492066
5,54,61,32381.726025389496
5,54,62,31197.302934624116
5,54,63,30209.667237345468
5,54,64,31167.55090510434
5,54,65,31187.499366023316
5,54,66,30907.169725432424
5,54,67,30841.180553541315
5,54,68,32381.726025389496
5,54,69,32128.202956404148
5,54,70,30960.66046594432
5,54,71,31736.469953322565
5,54,72,30796.7178998268
5,54,73,30787.918341182423
5,54,74,29785.753795363064
5,54,75,31307.326542491523
5,54,76,30878.07795134428
5,54,77,31852.736947993315
5,54,78,28844.5856298633
5,54,79,30490.004065586574
5,54,80,31504.883222067234
5,54,81,31585.99586787347
5,54,82,29494.77248014886
5,54,83,29048.063644528396
5,54,84,30246.991498525425
5,54,85,32220.33785291821
5,54,86,31956.951967272864
5,54,87,31334.29211410175
5,54,88,32000.697497478453
5,54,89,32369.87168688819
5,54,90,31380.027830631083
5,54,91,31208.70324161627
5,54,92,31321.186964727927
5,54,93,31852.683399195106
5,54,94,31113.51108636596
5,54,95,31362.243602303715
5,54,96,30667.91111108519
5,54,97,31723.800877621565
5,54,98,31855.523033785423
5,54,99,31908.198145319326
5,55,0,31726.034747178943
5,55,1,32219.69531584936
5,55,2,31124.215064347467
5,55,3,30470.820132369823
5,55,4,30626.699480181862
5,55,5,28391.66898776277
5,55,6,31502.03164094294
5,55,7,30191.712510158257
5,55,8,31779.340693944283
5,55,9,31936.85845221368
5,55,10,32554.89828470505
5,55,11,30423.08286701043
5,55,12,30881.719529843533
5,55,13,32055.364236941197
5,55,14,30545.517015259837
5,55,15,28426.885588222074
5,55,16,31265.962594447254
5,55,17,29606.803619076178
5,55,18,32044.48438209332
5,55,19,31309.273471448745
5,55,20,30795.935243253865
5,55,21,30748.87994517493
5,55,22,31738.745925819443
5,55,23,30961.456913546066
5,55,24,32034.53392501135
5,55,25,31248.090486827943
5,55,26,30085.800748537284
5,55,27,29728.2793297379
5,55,28,29890.786207590674
5,55,29,30746.717851031397
5,55,30,30411.753193671095
5,55,31,31284.962307990656
5,55,32,31897.692232237154
5,55,33,30486.09899160435
5,55,34,30891.646696116626
5,55,35,31288.19133007248
5,55,36,29734.603732353902
5,55,37,31874.576608566145
5,55,38,31060.283968377425
5,55,39,31233.659116363702
5,55,40,30959.08408380527
5,55,41,29056.561321066834
5,55,42,31625.879842521204
5,55,43,29244.513116283084
5,55,44,31076.46950073524
5,55,45,31379.456894929343
5,55,46,28711.202476355564
5,55,47,28114.969378463615
5,55,48,31100.62761029967
5,55,49,31230.584417786766
5,55,50,31271.9842832832
5,55,51,30502.450727052175
5,55,52,32294.716991677506
5,55,53,31359.962747791094
5,55,54,29531.413745164245
5,55,55,30442.482853536363
5,55,56,29030.493198883298
5,55,57,31737.2734669557
5,55,58,31253.284381362268
5,55,59,30197.468269749505
5,55,60,31378.37898973193
5,55,61,32013.375129599506
5,55,62,31535.82858899595
5,55,63,29074.502271779435
5,55,64,29790.68112658755
5,55,65,31544.452593225473
5,55,66,31618.48926342704
5,55,67,31932.072740583702
5,55,68,31475.466021272132
5,55,69,30637.92263322965
5,55,70,30954.963035186756
5,55,71,31029.250007152514
5,55,72,31321.186964727927
5,55,73,32550.428432259272
5,55,74,31306.060447829546
5,55,75,31313.58699098232
5,55,76,31197.69138055619
5,55,77,32363.78200124014
5,55,78,30369.170089645693
5,55,79,32430.03112492066
5,55,80,30931.01873707208
5,55,81,29758.017912537784
5,55,82,31168.047522362594
5,55,83,31405.86581873775
5,55,84,32015.440040977614
5,55,85,30779.80633170657
5,55,86,30140.84238395895
5,55,87,31346.175542400102
5,55,88,33621.257226378126
5,55,89,30553.34337689388
5,55,90,32672.488575384086
5,55,91,32000.697497478453
5,55,92,30990.737251201965
5,55,93,31896.052043746062
5,55,94,30532.373215817253
5,55,95,31419.998506618922
5,55,96,30202.99031646895
5,55,97,30698.42787251802
5,55,98,31398.921140327067
5,55,99,31631.010261335337
5,56,0,31294.26662534055
5,56,1,28764.748546392904
5,56,2,31618.48926342704
5,56,3,32219.69531584936
5,56,4,33067.085109200365
5,56,5,31264.966967408058
5,56,6,31565.163870825392
5,56,7,31967.467034730267
5,56,8,29702.43439010961
5,56,9,28357.747310375733
5,56,10,32414.83512168324
5,56,11,31030.36161791
5,56,12,32352.486830298243
5,56,13,30624.011202413865
5,56,14,30478.9221434371
5,56,15,31713.047927862586
5,56,16,31294.852580117655
5,56,17,29777.0675240825
5,56,18,31248.27097866809
5,56,19,29170.097840713228
5,56,20,31373.384127423105
5,56,21,31378.994226130442
5,56,22,31174.866939747208
5,56,23,32215.063189072556
5,56,24,30571.984686917658
5,56,25,30477.874582491186
5,56,26,29679.09965006595
5,56,27,32419.676238142314
5,56,28,30905.579827537244
5,56,29,32055.364236941197
5,56,30,31100.62761029967
5,56,31,32190.288470656535
5,56,32,31902.45597486278
5,56,33,30976.93810410163
5,56,34,31501.476251746826
5,56,35,32262.063072015513
5,56,36,31737.2734669557
5,56,37,31379.456894929343
5,56,38,31535.82858899595
5,56,39,31738.745925819443
5,56,40,29758.017912537784
5,56,41,31880.433763704106
5,56,42,31155.508607243923
5,56,43,31076.46950073524
5,56,44,31413.816747313762
5,56,45,31730.98477233447
5,56,46,29429.333904386924
5,56,47,30096.06175810724
5,56,48,32478.66948670324
5,56,49,30884.640967166528
5,56,50,30569.753919042363
5,56,51,32430.03112492066
5,56,52,31200.163133429152
5,56,53,31505.026267372028
5,56,54,31915.02552274738
5,56,55,30439.099697718593
5,56,56,33621.257226378126
5,56,57,31410.367947834297
5,56,58,30458.743405477042
5,56,59,30733.275424151238
5,56,60,32178.57581447993
5,56,61,31274.532777661763
5,56,62,30473.077458030486
5,56,63,31521.250613595093
5,56,64,32244.98705485709
5,56,65,29989.017460935036
5,56,66,30438.567018452293
5,56,67,31155.16475896778
5,56,68,30897.15497464557
5,56,69,30311.674741244
5,56,70,31212.34236481612
5,56,71,31609.966799380105
5,56,72,30068.420481457353
5,56,73,31072.25249874853
5,56,74,30647.28330658515
5,56,75,32316.9424779999
5,56,76,31164.430085437212
5,56,77,31440.158838571882
5,56,78,29917.626883702196
5,56,79,31401.029166867687
5,56,80,31359.962747791094
5,56,81,30743.48364390516
5,56,82,31284.962307990656
5,56,83,30140.84238395895
5,56,84,30795.935243253865
5,56,85,31189.60930726634
5,56,86,32219.69531584936
5,56,87,32078.636426552126
5,56,88,30737.90297870558
5,56,89,30727.889170802246
5,56,90,30072.01612093576
5,56,91,31935.799196708358
5,56,92,30976.408357189626
5,56,93,30852.810864035808
5,56,94,30930.926127710358
5,56,95,32026.900002628456
5,56,96,30958.644861377146
5,56,97,31709.56709642319
5,56,98,29914.563166769516
5,56,99,30922.12580472903
5,57,0,30519.84116752643
5,57,1,31182.509925403156
5,57,2,30389.513402052176
5,57,3,31834.419978116315
5,57,4,31503.189390978772
5,57,5,31566.008184383427
5,57,6,31984.880429615052
5,57,7,31262.35136179495
5,57,8,30277.74198472515
5,57,9,31607.677052403313
5,57,10,29567.44691730383
5,57,11,30435.732736361228
5,57,12,31148.541036991206
5,57,13,32428.15491537191
5,57,14,31141.755182620596
5,57,15,32349.85241553139
5,57,16,31696.272015005998
5,57,17,31716.968640075374
5,57,18,29766.48470969479
5,57,19,30388.60232291689
5,57,20,30968.58237074935
5,57,21,31824.921877435056
5,57,22,30625.265584964294
5,57,23,31047.51189898409
5,57,24,29487.54486751664
5,57,25,32525.831259604092
5,57,26,30180.849889656954
5,57,27,30564.973081878095
5,57,28,28287.517972111338
5,57,29,30541.277621685244
5,57,30,30842.045274880387
5,57,31,30637.9662690301
5,57,32,32057.412463002212
5,57,33,31254.076247689787
5,57,34,31586.874276697414
5,57,35,29808.11279085052
5,57,36,32344.07587385887
5,57,37,30953.457968843173
5,57,38,32104.55883155162
5,57,39,31773.627717415977
5,57,40,30984.926884675493
5,57,41,32452.684833834574
5,57,42,31339.24315008994
5,57,43,30670.66304825268
5,57,44,32070.203853527248
5,57,45,32032.50215092541
5,57,46,28568.9726599564
5,57,47,31611.583812521218
5,57,48,31194.184203199107
5,57,49,31399.155378104002
5,57,50,30673.362720080546
5,57,51,31468.634625516428
5,57,52,31463.887003157808
5,57,53,31214.470264043073
5,57,54,32055.364236941197
5,57,55,32238.111522938976
5,57,56,29401.749457497164
5,57,57,29511.08726801081
5,57,58,31368.86078685535
5,57,59,32528.27644938413
5,57,60,29835.703449782282
5,57,61,30572.310857311706
5,57,62,29746.623466554887
5,57,63,32070.732359217414
5,57,64,27243.482848557167
5,57,65,31075.10628579445
5,57,66,32041.927470957533
5,57,67,30503.55928020855
5,57,68,31675.49538548167
5,57,69,31541.033090750298
5,57,70,32215.063189072556
5,57,71,31058.379838756286
5,57,72,32430.03112492066
5,57,73,31285.275358149287
5,57,74,33621.257226378126
5,57,75,32215.559902083296
5,57,76,31209.394637239457
5,57,77,31000.03980857439
5,57,78,31063.274478185253
5,57,79,30484.12287187735
5,57,80,32626.341787896905
5,57,81,32468.948450356515
5,57,82,30436.158109557844
5,57,83,30795.974627655298
5,57,84,32000.65230024696
5,57,85,30794.366049419816
5,57,86,32707.76078642212
5,57,87,32225.97164426122
5,57,88,32236.36170466478
5,57,89,30650.53686360813
5,57,90,30635.3257956269
5,57,91,29509.893705545193
5,57,92,30980.46189685459
5,57,93,32219.69531584936
5,57,94,32178.57581447993
5,57,95,31935.799196708358
5,57,96,29231.580754454284
5,57,97,33017.459472904105
5,57,98,30619.772602594763
5,57,99,29745.636772353093
5,58,0,32151.054520416597
5,58,1,31092.07729931909
5,58,2,32623.13534048137
5,58,3,31166.739040647775
5,58,4,32268.967806323428
5,58,5,31281.647245209
5,58,6,30077.909060999977
5,58,7,29853.25728011354
5,58,8,30336.65196856495
5,58,9,30307.44094451872
5,58,10,31931.807988819754
5,58,11,31172.50306044272
5,58,12,31057.860339766172
5,58,13,30725.40428907687
5,58,14,31499.855427446564
5,58,15,29501.139927084663
5,58,16,31561.690315936536
5,58,17,31458.547602378578
5,58,18,31412.940604440446
5,58,19,31743.083073097234
5,58,20,30971.032565496298
5,58,21,31637.420407507056
5,58,22,30666.745917390755
5,58,23,31563.75322428487
5,58,24,31707.629487388574
5,58,25,31307.736326368136
5,58,26,31767.69588841917
5,58,27,31897.456536893616
5,58,28,30956.246034742442
5,58,29,31683.703866609572
5,58,30,31220.271060170806
5,58,31,32364.089759261224
5,58,32,31210.32216590517
5,58,33,31858.47865483977
5,58,34,31473.267286231563
5,58,35,29830.272964663116
5,58,36,32215.063189072556
5,58,37,32238.111522938976
5,58,38,31241.592220962997
5,58,39,31883.85967578051
5,58,40,31197.40090718347
5,58,41,31353.955400352825
5,58,42,30635.3257956269
5,58,43,31416.116997480767
5,58,44,30962.30242166328
5,58,45,30890.298042453764
5,58,46,30982.4125518582
5,58,47,29485.251150896882
5,58,48,32070.203853527248
5,58,49,31182.509925403156
5,58,50,32808.17546235908
5,58,51,32341.074183261357
5,58,52,31447.724075504593
5,58,53,30960.361355377616
5,58,54,31083.233632626965
5,58,55,31549.591079701582
5,58,56,28954.097968764996
5,58,57,32086.72862698476
5,58,58,31991.42300753594
5,58,59,32102.1202606465
5,58,60,29779.640915654705
5,58,61,30526.704126943267
5,58,62,32024.597460808654
5,58,63,30424.059202391403
5,58,64,31775.112474559653
5,58,65,31359.485169388743
5,58,66,31145.69695716423
5,58,67,32867.03057470963
5,58,68,30872.92104971495
5,58,69,31870.294810052448
5,58,70,29556.28451438793
5,58,71,29355.13796870783
5,58,72,29000.970666524365
5,58,73,29353.551942447946
5,58,74,32218.385971326432
5,58,75,31413.63261978127
5,58,76,31214.470264043073
5,58,77,32528.27644938413
5,58,78,30581.942563333043
5,58,79,30124.9563336496
5,58,80,30750.94324723033
5,58,81,31809.933409023222
5,58,82,31294.141800483547
5,58,83,30886.188952004504
5,58,84,31867.297406307844
5,58,85,30444.956152834613
5,58,86,30862.97699580719
5,58,87,32425.2217556493
5,58,88,31978.281651715028
5,58,89,30259.15526161311
5,58,90,29703.061936208207
5,58,91,30711.828082047927
5,58,92,31597.017641183287
5,58,93,31393.748245990326
5,58,94,30578.088256615854
5,58,95,30717.91622043516
5,58,96,30992.529363081023
5,58,97,28676.414768212202
5,58,98,31162.087528931665
5,58,99,31230.45382058438
5,59,0,30666.745917390755
5,59,1,31767.69588841917
5,59,2,29589.33035584499
5,59,3,31233.817806374333
5,59,4,30813.34118805539
5,59,5,29902.53232804339
5,59,6,30648.514456108103
5,59,7,32257.650496821963
5,59,8,31253.388981171905
5,59,9,31409.681665086966
5,59,10,32092.129220079063
5,59,11,31177.766462580395
5,59,12,31688.335935779793
5,59,13,31127.784076178752
5,59,14,31152.938215174723
5,59,15,29982.48613279841
5,59,16,32623.13534048137
5,59,17,31931.807988819754
5,59,18,29571.300211222755
5,59,19,29693.40885305814
5,59,20,31515.124182729007
5,59,21,31550.332372961726
5,59,22,31009.59194429498
5,59,23,31357.28590275703
5,59,24,31197.40090718347
5,59,25,31447.724075504593
5,59,26,29538.859776969985
5,59,27,32404.827895069146
5,59,28,30000.85478032313
5,59,29,29987.015881817468
5,59,30,31978.281651715028
5,59,31,31813.949822129576
5,59,32,30260.94266362603
5,59,33,29905.765361857713
5,59,34,30928.55650083934
5,59,35,29923.540903787947
5,59,36,29828.594134256764
5,59,37,29136.8909709207
5,59,38,31889.725702158525
5,59,39,30821.148758485317
5,59,40,30631.19511388378
5,59,41,30604.761378327516
5,59,42,31792.668486235278
5,59,43,31755.73670643879
5,59,44,30932.985656018693
5,59,45,32236.389579769602
5,59,46,31284.64346003207
5,59,47,30200.652820024436
5,59,48,30982.4125518582
5,59,49,31605.5111951985
5,59,50,32102.1202606465
5,59,51,31379.6496325072
5,59,52,31043.268025787722
5,59,53,31262.34631279084
5,59,54,31637.420407507056
5,59,55,32102.1202606465
5,59,56,31201.34302966035
5,59,57,32044.01727211469
5,59,58,31978.281651715028
5,59,59,30061.902655445905
5,59,60,29824.750248360757
5,59,61,31720.294732661932
5,59,62,30409.762847190977
5,59,63,31658.037162854882
5,59,64,31557.606463653137
5,59,65,33012.305416415846
5,59,66,31045.247903875512
5,59,67,30034.120319831058
5,59,68,31819.301913571126
5,59,69,30060.16207372398
5,59,70,31775.80702498053
5,59,71,31915.999286909533
5,59,72,30526.704126943267
5,59,73,31218.548745889155
5,59,74,29184.71553312249
5,59,75,31459.485393210587
5,59,76,28809.729735832385
5,59,77,29594.467246050695
5,59,78,31142.564091277425
5,59,79,30293.883920843957
5,59,80,27347.79299271384
5,59,81,28194.73455713196
5,59,82,30785.24694595103
5,59,83,31102.364153062248
5,59,84,31094.94209310767
5,59,85,31991.52364934914
5,59,86,30914.95274460206
5,59,87,30198.202946733327
5,59,88,30728.63799486016
5,59,89,32514.18033564426
5,59,90,29971.44912780544
5,59,91,29715.41702292054
5,59,92,31340.824825255575
5,59,93,30779.649304563798
5,59,94,31858.47865483977
5,59,95,32218.385971326432
5,59,96,30569.877595166632
5,59,97,30153.458571067247
5,59,98,30688.10703317738
5,59,99,31163.590365117845
5,60,0,30375.67341143833
5,60,1,32250.569993796544
5,60,2,30914.95274460206
5,60,3,30198.202946733327
5,60,4,30892.740003867657
5,60,5,31976.54293519594
5,60,6,31679.252799988713
5,60,7,32218.38597132643
5,60,8,32257.650496821963
5,60,9,31688.335935779793
5,60,10,31688.335935779793
5,60,11,31222.678863323683
5,60,12,30457.956800684125
5,60,13,31147.617679715513
5,60,14,30595.747643252507
5,60,15,31091.888061815847
5,60,16,31805.17250648967
5,60,17,29954.300648987362
5,60,18,32218.38597132643
5,60,19,30866.033544947357
5,60,20,31929.646649423554
5,60,21,28965.107300244075
5,60,22,30139.75723610072
5,60,23,31846.908372873626
5,60,24,28573.392053288244
5,60,25,31438.79733984669
5,60,26,31738.74757879538
5,60,27,31249.28807436304
5,60,28,31481.85602978859
5,60,29,32327.40076613247
5,60,30,30120.43540473456
5,60,31,30726.633001379425
5,60,32,30500.688336866922
